host_id,host_name,host_since,host_is_superhost,host_listings_count
140280507,Adam,7/13/2017,t,2
122829714,Tim,3/27/2017,f,2
9460573,Wes,10/16/2013,f,1
165480,Jenna,7/13/2010,f,1
189081016,Frank,5/11/2018,f,6
139524738,Mellisa,7/9/2017,f,7
267660429,Mariel,6/10/2019,f,1
116815382,Natalia,2/17/2017,f,1
130838672,Vanessa,5/17/2017,t,1
267621945,Maritza,6/10/2019,t,2
26168443,Nati,1/15/2015,f,1
267854797,Mo,6/11/2019,f,26
14295947,Caroling,4/14/2014,f,1
37072291,John,6/29/2015,t,1
267966622,Julie,6/11/2019,t,1
59254220,Thomas,2/17/2016,f,1
169515048,Julia,1/23/2018,f,1
268223617,Alex,6/12/2019,f,1
8654217,Anastasia,9/5/2013,t,3
31103234,Dillon,4/12/2015,f,2
71446314,Ben,5/11/2016,t,1
26881157,Christian,1/29/2015,t,0
18682767,Lisa,7/22/2014,f,1
90638513,Megan,8/18/2016,f,1
268906419,Patricia,6/16/2019,f,0
269031692,Cathy,6/16/2019,f,1
21506186,Geri,9/18/2014,t,1
248333355,Cristiano,3/11/2019,f,0
155024912,Amanda,10/17/2017,t,1
260827584,Jaison,5/9/2019,f,13
168390292,Maria,1/17/2018,t,1
3493749,Niki & Veronica,9/6/2012,t,2
38147767,Carissa,7/11/2015,f,1
269317115,Javier,6/17/2019,t,1
111725032,Kevin,1/16/2017,t,1
244793650,Monica And Brandon,2/22/2019,t,1
242543461,HomeSlice,2/11/2019,f,11
6439994,Beatriz,5/17/2013,f,2
146383576,Kristen,8/16/2017,f,1
54868426,Gus,1/16/2016,t,0
16670951,Kimberly,10/4/2018,t,1
625990,Patricia,5/25/2011,t,2
3638798,Melissa,9/21/2012,f,1
291075929,Ava,9/2/2019,f,1
268837380,Jennifer,6/15/2019,t,1
53497822,Samuel,1/5/2016,t,3
270046845,Miguel,6/20/2019,t,1
70995796,Justin,5/8/2016,f,2
270088447,Esther & Israel,6/20/2019,t,1
122762733,Drew,3/26/2017,f,1
270140833,Carrie,6/20/2019,f,1
25711456,Maggie,1/6/2015,f,3
261097084,Monica,5/11/2019,f,0
270346576,Lori,6/21/2019,f,0
129575827,Will,5/9/2017,t,0
263915321,Francisco Y Sandra,5/24/2019,f,2
117647834,Maria,2/22/2017,f,1
270309217,Julie,6/21/2019,f,1
34107845,Shelley,5/24/2015,f,1
92197103,Daniel,8/27/2016,t,2
223363982,Mackenzie,10/30/2018,f,1
63360559,Laura,3/17/2016,t,1
52310606,ChesLynn,12/26/2015,f,1
113838064,Ron,1/29/2017,f,2
271345518,Lauren,6/25/2019,t,1
17475660,Vacasa Texas,6/30/2014,f,1
86883109,Darian,7/30/2016,t,0
233393429,Freeman,12/30/2018,f,1
167025552,Adeline,1/10/2018,t,2
271423526,Alex + Catina,6/25/2019,t,2
8595557,Sara,9/2/2013,f,1
57138639,Meghan,2/2/2016,t,3
16062011,Jackée,5/27/2014,f,1
198947047,Leah,6/30/2018,f,1
270265252,Michelle,6/21/2019,f,1
73424847,Frank,5/22/2016,t,2
267247161,Mohsen,6/8/2019,t,0
34926989,Ivan,6/3/2015,t,1
3876699,Erik,10/15/2012,f,0
54216218,Blaise,1/11/2016,f,1
272887284,Mariana,7/1/2019,t,1
272319434,Michael,6/29/2019,f,1
45334761,Marc,9/29/2015,t,1
17406846,Emily And Evgeny,6/29/2014,t,2
273475514,Chris,7/4/2019,f,1
151304677,Andrew,9/19/2017,t,0
12810531,J,3/4/2014,f,1
272232200,Ames,6/29/2019,f,2
272515104,Ames,6/30/2019,f,2
274225627,Taylor,7/7/2019,f,0
33236256,Rachel Cecelia,5/12/2015,t,1
116452207,Tyson,2/14/2017,f,0
3470583,Brandy,9/4/2012,t,2
274520934,Irina,7/8/2019,f,1
274600360,Joan,7/8/2019,f,0
272127067,Edwin,6/28/2019,t,0
274861876,Nadia,7/9/2019,t,0
2890972,Mariana And Dennis,7/10/2012,t,1
7742635,David,7/26/2013,f,1
275046734,Aurelia,7/10/2019,f,1
11109111,Conrad,1/7/2014,f,1
48374489,Debbie,11/7/2015,f,0
1739742,Stephan,2/12/2012,t,1
165050481,Kailee,12/30/2017,f,1
5798901,Monica,4/6/2013,t,1
275379635,Barbara,7/11/2019,t,0
23386846,Phoebe,11/5/2014,f,1
28016606,JooHee,2/19/2015,f,0
87842807,Melissa,8/3/2016,t,0
105054999,Amnon,11/24/2016,t,4
192068496,Gabby,5/28/2018,t,0
192934740,Mark,6/1/2018,f,0
73264192,Landry,5/21/2016,f,0
275835096,Shelli,7/13/2019,f,2
163608963,Mark,12/21/2017,t,1
56485469,Henrique,1/28/2016,f,0
276052368,Denise,7/14/2019,t,1
70070394,Matt,5/2/2016,t,0
153897610,Fred,10/9/2017,f,1
49374084,Kendall,11/18/2015,f,1
269604874,Malaika,6/18/2019,t,0
276639653,Julie,7/16/2019,t,0
21108442,Helen,9/8/2014,t,0
142776,Spencer,6/11/2010,t,8
44745077,Dr. Nathan,9/21/2015,f,1
5153745,Karen,2/19/2013,f,1
65261978,Cara,3/31/2016,t,0
212659692,Eric,8/30/2018,f,0
62998835,Lauren,3/14/2016,t,0
131550296,Julie,5/22/2017,f,0
15477707,Kate,5/13/2014,f,1
20536144,Brien,8/25/2014,f,0
276920863,Susana,7/17/2019,f,12
92511132,Nick,8/29/2016,f,1
45685165,Ramsay,10/3/2015,f,1
277628320,Daniel,7/20/2019,f,1
63746527,Kyle,3/20/2016,f,1
57016774,Angela,2/1/2016,t,0
36891438,Jesus,6/27/2015,f,0
96218660,Lanesia,9/21/2016,f,1
101086114,Aileen,10/24/2016,f,0
278172123,Nicole,7/22/2019,f,0
278240488,Mary,7/22/2019,f,0
278303559,Ellen,7/22/2019,t,1
240450469,Bryan,2/1/2019,f,0
278345161,Elisa,7/22/2019,f,1
278348233,Julia,7/22/2019,t,0
146360128,Maggie,8/16/2017,t,2
18655673,Jayme,7/22/2014,f,0
143032221,Clint,7/28/2017,t,1
160490524,Heidi,11/28/2017,f,0
99016889,Madison,10/10/2016,t,0
125839353,Brandi,4/14/2017,f,1
9818204,Pablo,11/4/2013,f,0
12769449,Nathan,3/3/2014,f,0
255234464,Raquel & Hal,4/11/2019,f,1
130512162,Caro,5/15/2017,f,1
20010828,John,8/14/2014,f,2
68382818,Gina,4/22/2016,t,0
3670905,Spencer,9/25/2012,t,1
127092229,Tori,4/22/2017,f,0
233337310,Jazmin,12/30/2018,t,0
60748142,Lauren,2/28/2016,f,1
91894368,Ryan,8/25/2016,f,0
279450550,Jacob,7/26/2019,t,4
104014000,Rebecca,11/16/2016,f,1
11341502,Chris & Kosha,1/15/2014,t,1
137700889,Alan,6/29/2017,t,2
243470944,Resort Stay,2/16/2019,t,24
4924094,Johanna,1/31/2013,f,0
27058878,Michael,2/1/2015,f,2
33741325,Ben,5/19/2015,t,1
207708,Alex,8/20/2010,f,0
4881010,Eric,1/28/2013,f,0
79290644,Jacqueline,6/22/2016,f,0
53703741,Kj,1/7/2016,t,2
154083766,Erica,10/10/2017,f,1
94824948,Margo,9/12/2016,f,0
103758605,MIcah,11/14/2016,f,0
7734982,Richard,7/26/2013,f,1
147976747,Valerie,8/27/2017,t,1
80374560,Cindy,6/27/2016,t,1
23051057,Kathee,10/28/2014,f,1
4691916,Rachel,1/13/2013,f,0
281817004,Paula,8/2/2019,f,0
62054903,Teresa,3/8/2016,f,1
51536441,Kevin,12/16/2015,f,0
607691,Selen,5/20/2011,f,0
15281811,Lisa,5/8/2014,t,0
2128965,Candice,4/12/2012,f,1
288666605,Jenny,8/24/2019,f,1
282673759,Zocimo,8/5/2019,f,1
273450488,Chakra,7/4/2019,f,0
39128512,Austin,7/21/2015,f,1
283063263,Dolce,8/5/2019,t,3
212153464,Scott,8/27/2018,t,1
56140292,Chase,1/26/2016,f,1
2267797,Tyler,5/1/2012,f,0
23575800,Alex,11/10/2014,f,0
21816851,Tonja,9/26/2014,f,1
9152334,Maxwell,9/30/2013,f,0
116727875,Foster,2/16/2017,f,1
1770280,Scott,2/18/2012,f,1
283181237,Jana,8/6/2019,f,1
92541452,Adhi,8/29/2016,t,1
284329719,Matthew,8/9/2019,f,0
1835355,Teri,3/1/2012,t,0
35903145,Amanda,6/15/2015,t,0
21099096,Paul,9/8/2014,t,2
284852537,Katy,8/11/2019,t,1
284859573,Zeinab,8/11/2019,f,0
192387051,Jon,5/29/2018,f,1
44247703,Sherrie,9/15/2015,f,0
285498197,Amy & Dan,8/13/2019,t,0
285778717,Shorewood,8/14/2019,f,1
20381060,Margaret,8/22/2014,f,3
34838402,Fati,6/2/2015,f,0
58412224,Luisal,2/12/2016,f,0
198486742,Harmoni,6/27/2018,t,0
9649810,Jo,10/26/2013,t,1
286125276,Patti,8/15/2019,t,0
48699405,Kelly,11/10/2015,f,0
33834839,Sophie,5/20/2015,f,0
10150405,Nimai,11/20/2013,t,0
135861856,Angela,6/19/2017,f,0
117680773,Kristin,2/22/2017,t,0
285295166,Ames,8/13/2019,f,3
35164086,Laura,6/6/2015,f,1
24798188,Jared,12/13/2014,t,0
116108316,Dana,2/12/2017,t,0
286897504,Duane,8/18/2019,t,2
10407811,Laurie,12/3/2013,f,1
287004296,Michelle,8/18/2019,f,0
3251739,Natalie,8/13/2012,t,0
28971511,Cynthia,3/8/2015,f,2
230773067,Glo & Mel,12/15/2018,t,0
7464103,Alex  & Leen,7/13/2013,f,1
75811428,William,6/4/2016,t,0
11425687,Sd,1/18/2014,f,0
144694336,Tj & Sandra,8/6/2017,t,0
230184929,Deanna,12/11/2018,f,0
287495151,Brent,8/20/2019,f,0
78955300,Chris,6/20/2016,f,0
272821519,Armin,7/1/2019,f,1
287682310,Anna,8/20/2019,t,1
287693066,Bennett,8/21/2019,f,0
1031837,Mary,8/28/2011,f,0
287917785,Cathryn,8/21/2019,t,0
37409823,Claudia,7/3/2015,t,1
57410700,Daisy,2/4/2016,f,1
106175382,Andi,12/4/2016,t,1
43627780,Dawn,9/7/2015,f,0
28648585,Tom,3/2/2015,t,0
192957066,Trase,6/1/2018,f,0
9578079,Bonny,10/22/2013,t,4
288177389,Angaela,8/22/2019,f,0
13837301,Dzenana,4/3/2014,t,0
149488104,Mariam,9/6/2017,f,1
28139530,Emily,2/22/2015,f,2
133718424,John & Kristina,6/6/2017,t,0
14504007,Chris,4/20/2014,f,0
21448005,Chelsea,9/17/2014,t,1
256882822,Annette,4/19/2019,f,10
288050185,Rachel,8/22/2019,t,3
77334328,Trevin,6/12/2016,t,1
289195665,Michael,8/26/2019,t,0
33847782,Ishia,5/20/2015,f,0
289255515,Dagmar,8/26/2019,t,1
133377368,Jason,6/4/2017,f,0
253261252,Kailum,4/4/2019,f,1
282930278,Silvana,8/5/2019,f,1
5318697,Richard,3/4/2013,t,1
289732339,Michael,8/27/2019,t,0
74866651,Renee,5/30/2016,f,0
22776813,Russell & Katelin,10/20/2014,t,0
20631685,Ashley,8/28/2014,t,1
17311180,Devin,6/26/2014,t,1
7185633,Reinhard,6/29/2013,t,1
110468129,Sebastian,1/8/2017,t,3
52980041,Kevin,1/1/2016,f,1
60491020,David,2/26/2016,t,3
133466422,Jonathan,6/4/2017,f,1
50779306,Ainslie,12/7/2015,f,0
262127534,Eunice,5/16/2019,t,1
26228207,Shaadi,1/16/2015,f,1
112178592,Lara,1/18/2017,f,0
290507009,Vikki,8/31/2019,f,0
290513012,Amanda,8/31/2019,f,0
24665708,Stacy,12/9/2014,f,0
290573682,Lindsey,8/31/2019,f,3
10935045,Lindsay,12/31/2013,f,1
213651309,Corey,9/5/2018,t,1
240228864,Roland H,1/31/2019,f,1
6669767,Vanessa,5/31/2013,f,0
291049600,Jonathan,9/2/2019,f,0
56510587,Tressa,1/28/2016,f,1
77602294,Greg,6/13/2016,t,1
30549395,Jaclyn,4/3/2015,f,1
291079221,Marcelino,9/2/2019,t,0
64759506,Esteban,3/28/2016,f,0
291204915,Paulette & Paul,9/2/2019,t,0
189609894,Tara,5/14/2018,f,1
23827108,Darren,11/16/2014,f,0
28303032,Alyssa,2/24/2015,f,1
291516919,Drea,9/3/2019,f,0
17132011,Randolph,6/23/2014,t,1
288111138,Greta,8/22/2019,f,3
424793,Iz,3/5/2011,f,86
91050272,Eric,8/21/2016,t,0
3218200,Ashley,8/10/2012,f,0
135931879,Kasey,6/19/2017,f,1
22178800,Kristin,10/6/2014,t,1
9028408,Tony,9/24/2013,f,3
48763816,Lauren,11/11/2015,f,1
292391649,Leonardo,9/5/2019,f,0
243722190,Madison,2/17/2019,t,1
872883,Michelle,7/26/2011,f,1
292572995,Christopher,9/6/2019,f,0
63965700,Robert,3/21/2016,f,0
55306001,Ben,1/19/2016,f,0
34956177,Joelle,6/3/2015,f,1
292644721,Cecelia,9/6/2019,f,1
126619424,Sami & Caroline,4/19/2017,f,5
29107404,Laura,3/10/2015,t,0
87824094,Ann,8/3/2016,f,0
10024764,Samira,11/15/2013,t,2
36836864,Ira,6/27/2015,f,1
293210402,Rob,9/8/2019,f,0
267685091,Eltayib,6/10/2019,t,4
293528487,Nelsa M,9/9/2019,t,0
293545370,Timothy,9/9/2019,f,0
293556347,UrbanStay,9/9/2019,t,4
266318502,Ryan,6/4/2019,f,0
2032710,Christine,3/29/2012,t,0
228253535,Cristina,11/29/2018,t,0
239558141,Melody,1/28/2019,f,0
293844970,Nathan,9/10/2019,f,0
3891403,Jeffrey,10/16/2012,f,0
57418201,Paul,2/4/2016,f,0
196017670,Scott,6/16/2018,f,0
122054131,Kyle,3/22/2017,t,1
131313966,Tom,5/21/2017,f,0
42714269,Kris,8/27/2015,t,1
16209734,Jan,5/31/2014,t,0
61669301,Shaun,3/5/2016,f,3
163398812,Samuel,12/20/2017,f,1
261262279,Kelly,5/12/2019,f,1
26107468,Kelsie,1/14/2015,f,1
259443716,Nicole,5/2/2019,t,0
3872644,Jackie,10/15/2012,t,1
75119231,Pamela,5/31/2016,f,0
40810777,Michelle,8/7/2015,t,0
194556339,Christine,6/9/2018,t,1
84615321,Bailey,7/19/2016,t,1
294521516,East West,9/13/2019,f,0
85952871,E.A.,7/25/2016,f,0
42322887,Juliet,8/23/2015,t,1
15873287,Amy,5/22/2014,f,0
270631468,L’amour,6/23/2019,t,2
7985005,Priscilla,8/6/2013,f,0
8761982,Alma,9/10/2013,t,0
294953744,John,9/14/2019,f,1
425516,Keturah,3/6/2011,t,2
4152160,Will,11/14/2012,t,0
167809514,Brianna,1/14/2018,f,1
5404153,Juls,3/10/2013,t,0
295235694,Ashton,9/15/2019,f,0
43970053,Kathy,9/11/2015,t,1
295261442,Nicole,9/15/2019,f,0
62664046,Jonathan,3/12/2016,f,1
287289450,Roy,8/20/2019,t,1
295799124,Eunice,9/17/2019,f,1
295496244,Property Bliss,9/16/2019,f,0
8111216,Alicia,8/12/2013,t,2
143039320,Peter,7/28/2017,f,0
54387002,Charles,1/12/2016,f,1
295860727,Bret,9/17/2019,t,0
28057158,April & Jake,2/20/2015,t,2
90495850,Jenny,8/17/2016,f,1
194594388,Jessica,6/9/2018,f,1
525263,Sandra,4/21/2011,f,1
133751053,Sam,6/6/2017,f,0
292408592,Brian,9/5/2019,t,3
162843252,Valery,12/15/2017,f,0
266818493,Dylan,6/6/2019,t,2
115469899,Femi,2/8/2017,t,0
296308773,Chloe,9/19/2019,t,0
12357042,Garren,2/18/2014,t,0
296334798,Erick,9/19/2019,f,7
5897485,Sahar,4/12/2013,f,1
10429812,Michelle,12/4/2013,t,0
68920543,Katie,4/25/2016,f,1
279128204,Mandie,7/25/2019,t,1
73625593,Carly,5/23/2016,t,0
108378732,Ellery,12/24/2016,f,0
296644297,Sara,9/21/2019,f,4
107705650,Sean,12/18/2016,f,0
294849978,William,9/14/2019,f,0
29822229,Will,3/22/2015,t,1
24214040,Brett,11/27/2014,t,0
2528639,Ryan,6/2/2012,f,1
278691268,Jill,7/23/2019,t,0
297042946,Randall,9/22/2019,f,0
297031142,Mihaela,9/22/2019,f,0
26322585,Tiffany,1/18/2015,t,2
30795848,Hayden,4/7/2015,f,0
2570084,Alfonso,6/7/2012,t,2
266087556,Bryn,6/3/2019,t,0
36565169,Forrest And Cara,6/23/2015,f,1
297257702,Robert,9/23/2019,f,1
297354167,Sheeba,9/23/2019,f,0
432991,Matthew,3/9/2011,f,0
46650920,Stevie,10/15/2015,t,0
55352228,Magdiel,1/20/2016,t,0
297387320,Joyce And Jordan,9/23/2019,f,3
58100569,Cynthia,2/9/2016,f,0
220288938,Michael,10/12/2018,f,2
133851875,Rachel,6/7/2017,t,0
203011480,Chris,7/17/2018,f,0
227585709,Jesse,11/26/2018,f,0
52364849,Abel,12/26/2015,f,1
297634770,Kathleen,9/24/2019,t,0
297642974,Casey,9/24/2019,t,2
6221656,Matt,5/4/2013,f,2
294651125,Xiao Xia,9/13/2019,f,1
20622956,Rajan,8/27/2014,f,1
56085827,Lauren,1/25/2016,t,0
191656674,Katie,5/26/2018,f,1
241979184,Curt,2/8/2019,f,0
297974485,Joshua,9/25/2019,f,1
11314146,Jennifer,1/15/2014,f,2
82343284,Mike,7/7/2016,t,4
271639891,Sandy,6/26/2019,f,1
244114590,Erin,2/19/2019,f,0
79869676,Monica,6/25/2016,f,0
298136924,Cynthia,9/26/2019,f,1
203258815,Edwin,7/18/2018,f,1
55885216,Samuel (Cannon),1/24/2016,t,1
6944793,Lauren,6/16/2013,t,0
180180759,Courtney,3/23/2018,f,18
25916471,Dan,1/10/2015,f,0
756365,Christie,6/29/2011,f,1
5870549,Lauren,4/10/2013,f,2
78715459,Alisha,6/19/2016,f,0
272064409,Shahram,6/28/2019,f,1
186297037,Omid,4/25/2018,f,1
70091476,David,5/3/2016,f,1
31103872,Qasim,4/12/2015,t,0
20517472,Lindsey,8/25/2014,f,1
4015593,Tina,10/30/2012,f,1
21426926,Corey,9/16/2014,f,3
11737894,Lacy,1/28/2014,t,2
298907305,Justin And Deb,9/29/2019,t,0
299003095,Aneka,9/30/2019,t,0
123876423,Peter,4/2/2017,t,1
141890005,Robyn,7/22/2017,t,0
34135594,Christie,5/24/2015,f,1
99795159,Kyle,10/15/2016,f,1
4980767,Orchidly,2/5/2013,t,1
298817990,Wyman,9/29/2019,t,1
18325447,Connor,7/18/2014,f,1
134082610,Hunter,6/8/2017,t,0
36337024,Jennifer,6/21/2015,f,1
167807971,Gregory,1/14/2018,f,0
114710337,Shannon,2/3/2017,f,0
280425830,Lorelei,7/29/2019,t,0
77478014,Dan,6/13/2016,f,0
1342023,Rachel,10/27/2011,f,0
273160693,Thomas,7/2/2019,t,0
61481059,Bri,3/4/2016,f,0
49213483,Britt,11/16/2015,f,0
106672040,Debra,12/8/2016,t,1
281033742,Lakeisha,7/31/2019,f,1
299391890,Cole,10/1/2019,f,1
57082295,Jason,2/2/2016,t,4
177499307,Emma,3/9/2018,f,0
149435227,Charlotte,9/6/2017,f,0
418429,Haripriya,3/2/2011,f,1
155971297,Randy,10/23/2017,f,0
82150515,Kristin,7/6/2016,t,0
15558644,Ruvani,5/15/2014,f,1
145982717,Ahmed,8/14/2017,f,1
299700769,Val & Ryan,10/3/2019,t,0
7475020,David,7/14/2013,f,0
211427514,Taylor,8/24/2018,f,0
17815058,Roberta,7/8/2014,t,0
185374864,Christina,4/20/2018,t,2
4776690,Dan,1/20/2013,t,12
31798595,Kimberly,4/23/2015,f,0
156950341,Abel,10/31/2017,f,1
1700565,Robin,2/4/2012,t,1
300189362,Mary,10/4/2019,t,3
300209169,Martin,10/5/2019,f,1
282219799,Bon Voyage,8/3/2019,f,3
300221907,Abigail,10/5/2019,f,0
300224338,Ashley,10/5/2019,f,0
218306955,Pedram,10/1/2018,t,1
20931911,Ben,9/4/2014,f,2
300311862,Rachel,10/5/2019,f,1
4719450,Alan,1/16/2013,f,3
6430170,Anya,5/16/2013,f,0
300354917,Chris & Rose,10/5/2019,t,0
25507803,Marle,1/2/2015,f,1
190182641,Candice,5/17/2018,t,0
295422299,Alizeh,9/16/2019,f,1
300544700,H. D.,10/6/2019,f,0
214652242,Marian,9/10/2018,f,0
15717481,Austinville Properties,5/19/2014,t,3
162157990,Tophie,12/10/2017,t,1
21499124,Maya,9/18/2014,f,0
6467368,Christina,5/19/2013,f,0
300832351,Gary,10/7/2019,t,0
300958221,Mike,10/8/2019,t,2
141377052,Martha,7/19/2017,t,1
301046946,Kim,10/8/2019,f,0
985937,Marc,8/17/2011,f,0
171241998,Bailey,2/2/2018,f,2
56619547,Ryan,1/29/2016,f,1
233590043,Breigh,1/1/2019,f,1
301309250,Steven,10/9/2019,t,0
63516239,Samantha,3/18/2016,f,0
201659281,Tolu,7/11/2018,f,0
238764742,Cortney,1/24/2019,f,0
116126652,Deedee,2/12/2017,f,1
290161545,The LINE,8/29/2019,f,5
5199311,Kevin,2/23/2013,f,0
145748054,Daniel,8/13/2017,f,1
1177738,Michelle & Brian,9/18/2011,f,0
46637574,Soud,10/15/2015,t,0
255193373,J,4/11/2019,f,0
266087880,The Guild,6/3/2019,f,5
263502162,Landing,5/22/2019,f,133
302324771,Lucy,10/14/2019,f,0
224306817,Matt,11/5/2018,t,0
302384867,Cooper,10/14/2019,f,0
176779208,Michael,3/5/2018,f,1
44877932,Michael,9/22/2015,t,0
34133801,Alex,5/24/2015,f,1
121742821,Linsey,3/20/2017,f,0
5158343,Chris,2/20/2013,t,0
2872664,Mark,7/8/2012,f,0
129483170,Sofonias,5/8/2017,f,2
127458940,Leonardo,4/25/2017,t,1
148124048,Hannah,8/28/2017,f,1
158101581,Melody,11/9/2017,f,0
299326259,South Congress Hotel,10/1/2019,f,4
46194121,Juliet,10/10/2015,f,0
73786647,Bobbi,5/24/2016,f,1
6022549,Laurence,4/21/2013,f,0
39785549,Nicole,7/28/2015,f,0
58328044,Adriano,2/11/2016,t,13
116104379,Kathleen,2/12/2017,f,1
31979250,Patricia,4/26/2015,f,0
303114143,Fawn,10/18/2019,f,0
265302659,Todd,5/30/2019,f,1
5154560,Faith,2/20/2013,f,1
42497718,Scott,8/25/2015,t,1
197308032,Ingrid,6/22/2018,f,2
232788489,Kristina,12/27/2018,f,0
38259974,Nancy,7/12/2015,f,1
287185686,Esther,8/19/2019,t,0
3715182,Randy,9/30/2012,f,1
19956526,Dylan,8/13/2014,t,0
33464806,Lili,5/15/2015,t,1
301364920,Red Awning,10/9/2019,f,1
40346191,Blake,8/3/2015,t,0
248505482,Isaac,3/12/2019,f,2
6377862,Nicky,5/14/2013,f,2
263573994,Bon Voyage,5/23/2019,f,1
132678309,Kellen,5/30/2017,f,2
16581151,Julia,6/9/2014,t,0
1117115,Cyrus,9/6/2011,t,1
138334018,Tow,7/3/2017,f,2
153033577,Sofia,10/2/2017,f,0
101855512,Cameron,10/30/2016,f,1
5922827,Carlos,4/14/2013,t,0
305034457,Rachel,10/28/2019,f,1
305054710,Morgan,10/28/2019,t,0
305161172,Carl,10/28/2019,f,0
170465200,Welcome,1/28/2018,f,9
99588061,Orhiane,10/14/2016,t,1
49815952,Isabelle & Matthew,11/24/2015,t,1
9552544,Gretchen (And John),10/21/2013,f,2
65823480,Andrew,4/4/2016,f,1
305533684,Sheri,10/30/2019,t,0
15651939,Chirag,5/17/2014,f,4
6457877,Sandy,5/18/2013,f,0
39978814,Tessa,7/29/2015,t,0
247290669,Natalie,3/6/2019,t,0
304281177,Jesse,10/24/2019,f,1
90321279,Katharine,8/16/2016,t,1
307004213,Erik & Kelly,11/4/2019,f,0
287246763,Skye,8/19/2019,t,0
141698234,Claire,7/21/2017,f,0
1586338,Stirling,1/9/2012,f,1
307543433,Firehouse Hostel,11/6/2019,f,4
212822748,Jason,8/31/2018,f,1
196244197,Gunnar,6/17/2018,f,0
307724101,Bob,11/6/2019,f,1
236422672,Cathryn,1/13/2019,t,0
2930753,Karyn,7/14/2012,t,2
55754089,Lauren,1/23/2016,f,0
22080061,Boya,10/3/2014,t,0
303976381,Joint Alliance,10/22/2019,f,2
307965815,Michael,11/7/2019,f,1
37900136,Adam,7/8/2015,f,0
308133660,Guild,11/8/2019,f,1
96764352,Lauren,9/26/2016,t,0
1831800,Nick,2/29/2012,f,1
177029260,Masroor,3/6/2018,f,0
302142399,Brian,10/13/2019,t,1
98428371,Cari,10/6/2016,t,2
308753356,Alison,11/11/2019,f,0
178355132,Wendy,3/14/2018,f,10
153950482,Morgan & Chase,10/9/2017,f,1
309032950,Bryan R,11/12/2019,f,0
124626768,Jeff,4/6/2017,f,1
23470618,Aref,11/8/2014,f,0
309258990,Cj,11/13/2019,t,2
149326566,Renon,9/5/2017,f,0
74821547,Hai-Shan,5/30/2016,f,1
161886140,Kristina,12/8/2017,t,0
309554008,Zane,11/14/2019,f,0
233892049,Alice,1/2/2019,f,0
25370161,Julie,12/29/2014,f,0
1300431,Yogesh,10/17/2011,t,1
20913323,Clarisse,9/3/2014,f,1
123972384,Sheama,4/2/2017,t,1
308156990,Roberto,11/8/2019,t,1
310182066,Shellie,11/17/2019,t,0
11491858,Daniela,1/20/2014,t,1
48873998,Nick,11/12/2015,f,1
3328356,Skyler,8/21/2012,f,0
310500057,Johana,11/18/2019,f,1
6836046,Pb,6/10/2013,f,3
22531936,Dawn,10/14/2014,t,2
310554538,Sammy,11/18/2019,t,0
105162482,A.,11/25/2016,f,0
309991455,J,11/16/2019,f,0
270785620,Dominick,6/23/2019,f,0
37326330,Sarah,7/2/2015,t,0
308040010,Cosmic,11/8/2019,t,0
311013946,Sirr,11/20/2019,f,0
45858338,Jen,10/5/2015,f,2
311156530,Reza,11/21/2019,t,1
46588251,Larry,10/14/2015,t,0
75363170,L2bnb,6/2/2016,f,13
19302861,Tony,8/1/2014,f,0
154673872,Allan,10/15/2017,f,12
224936351,Anastasia,11/9/2018,f,1
312469392,Elliot,11/26/2019,t,2
15852759,Prashant,5/22/2014,t,2
28257284,Leo,2/23/2015,f,0
6316723,Brian,5/10/2013,t,0
313397055,George,11/30/2019,t,1
98455036,Jenna,10/6/2016,f,0
144522560,Mostafa,8/6/2017,f,1
5027376,Cedric,2/9/2013,t,2
113492522,Sreshta,1/27/2017,f,0
17742819,Kay,7/7/2014,f,0
73751561,Alison,5/24/2016,f,1
12099683,Oliver,2/9/2014,t,3
301080349,Mario,10/8/2019,f,0
314710191,Niharika,12/5/2019,f,0
85009327,Marnie,7/20/2016,f,10
30058553,Samantha,3/26/2015,f,0
185317059,Anisha,4/20/2018,f,0
39871965,Kelly,7/28/2015,f,1
192383412,Amanda,5/29/2018,f,1
5124147,Marisa,2/17/2013,t,0
33448534,Jessica,5/15/2015,f,1
257311552,Blanche,4/22/2019,f,0
15702649,Shara,5/19/2014,f,0
315911399,Tom,12/9/2019,f,0
113097266,Cameron,1/24/2017,f,0
38455524,Jila,7/14/2015,t,0
108430,Ligia,4/14/2010,t,5
1710850,Tanner,2/6/2012,f,0
28477574,Scott,2/27/2015,t,0
50690816,Joey,12/6/2015,f,2
317699978,Gloria,12/15/2019,f,0
183908452,Elizabeth,4/12/2018,f,2
1135668,Joseph,9/9/2011,f,2
316201345,Wulf,12/10/2019,f,0
63885202,Michael,3/21/2016,t,0
81751312,Heather,7/4/2016,f,0
62299933,Hannah,3/9/2016,f,0
30723225,Rosie,4/6/2015,f,2
71280644,Vi,5/10/2016,t,0
111647474,Carrie,1/15/2017,f,1
756569,Yvonne,6/29/2011,t,0
11915652,Roel,2/3/2014,t,2
3889374,Stacy,10/16/2012,f,1
37679221,Eric,7/6/2015,f,2
52421414,Rodney,12/27/2015,f,0
144826272,James,8/7/2017,f,1
118824130,Deannie,3/2/2017,f,0
169437892,Bri,1/23/2018,f,1
98305442,Travis,10/5/2016,t,1
13008910,Alexandra,3/11/2014,t,1
108357789,Austin Home,12/24/2016,t,2
3003303,Elisa,7/20/2012,f,1
